-0.035 0
-0.034066667 0
-0.033133333 0
-0.0322 0.053304904
-0.031266667 0
-0.030333333 0
-0.0294 0
-0.028466667 0.15991471
-0.027533333 0.21321962
-0.0266 0.31982942
-0.025666667 0.37313433
-0.024733333 0.79957356
-0.0238 0.42643923
-0.022866667 1.3326226
-0.021933333 2.0788913
-0.021 2.0788913
-0.020066667 2.6119403
-0.019133333 4.2110874
-0.0182 3.8379531
-0.017266667 6.2366738
-0.016333333 8.1023454
-0.0154 10.074627
-0.014466667 11.08742
-0.013533333 13.432836
-0.0126 14.872068
-0.011666667 17.110874
-0.010733333 20.469083
-0.0098 22.49467
-0.0088666667 25.10661
-0.0079333333 28.251599
-0.007 33.315565
-0.0060666667 33.635394
-0.0051333333 35.447761
-0.0042 39.072495
-0.0032666667 42.377399
-0.0023333333 42.537313
-0.0014 45.628998
-0.00046666667 45.042644
0.00046666667 46.108742
0.0014 45.895522
0.0023333333 45.735608
0.0032666667 42.164179
0.0042 40.511727
0.0051333333 40.138593
0.0060666667 36.886994
0.007 33.795309
0.0079333333 32.462687
0.0088666667 27.93177
0.0098 26.066098
0.010733333 24.520256
0.011666667 18.869936
0.0126 17.963753
0.013533333 14.872068
0.014466667 11.833689
0.0154 12.686567
0.016333333 8.9552239
0.017266667 6.5031983
0.0182 6.8230277
0.019133333 4.3176972
0.020066667 3.3049041
0.021 2.238806
0.021933333 2.1855011
0.022866667 1.4392324
0.0238 1.5458422
0.024733333 0.69296375
0.025666667 0.63965885
0.0266 0.58635394
0.027533333 0.37313433
0.028466667 0.21321962
0.0294 0.15991471
0.030333333 0
0.031266667 0.10660981
0.0322 0
0.033133333 0
0.034066667 0
0.035 0

