-1 0.499752
-0.97979798 0.4994205
-0.95959596 0.4995625
-0.93939394 0.499387
-0.91919192 0.499142
-0.8989899 0.499802
-0.87878788 0.5002315
-0.85858586 0.5001665
-0.83838384 0.49965
-0.81818182 0.5001565
-0.7979798 0.5006535
-0.77777778 0.499382
-0.75757576 0.498855
-0.73737374 0.4993785
-0.71717172 0.499331
-0.6969697 0.500486
-0.67676768 0.499397
-0.65656566 0.5005145
-0.63636364 0.4997555
-0.61616162 0.4992285
-0.5959596 0.50021
-0.57575758 0.499451
-0.55555556 0.499957
-0.53535354 0.4980935
-0.51515152 0.50015
-0.49494949 0.4996535
-0.47474747 0.4988865
-0.45454545 0.4999995
-0.43434343 0.4998575
-0.41414141 0.4993155
-0.39393939 0.5004755
-0.37373737 0.4995035
-0.35353535 0.4989665
-0.33333333 0.5002575
-0.31313131 0.4996285
-0.29292929 0.499954
-0.27272727 0.499943
-0.25252525 0.499535
-0.23232323 0.5000505
-0.21212121 0.4997845
-0.19191919 0.500014
-0.17171717 0.499283
-0.15151515 0.500145
-0.13131313 0.4998815
-0.11111111 0.4997665
-0.090909091 0.5002285
-0.070707071 0.499937
-0.050505051 0.498775
-0.03030303 0.50011
-0.01010101 0.499599
0.01010101 0.5002835
0.03030303 0.500439
0.050505051 0.4999495
0.070707071 0.500181
0.090909091 0.499703
0.11111111 0.4999675
0.13131313 0.4999205
0.15151515 0.5011855
0.17171717 0.499712
0.19191919 0.4998205
0.21212121 0.500144
0.23232323 0.5002325
0.25252525 0.500211
0.27272727 0.5004275
0.29292929 0.499115
0.31313131 0.500392
0.33333333 0.5001775
0.35353535 0.50157
0.37373737 0.49916
0.39393939 0.499429
0.41414141 0.500026
0.43434343 0.4995655
0.45454545 0.5003775
0.47474747 0.500101
0.49494949 0.5002545
0.51515152 0.501013
0.53535354 0.4999685
0.55555556 0.499811
0.57575758 0.5004795
0.5959596 0.5008815
0.61616162 0.5001735
0.63636364 0.4991155
0.65656566 0.4992985
0.67676768 0.5006045
0.6969697 0.5012065
0.71717172 0.501055
0.73737374 0.500201
0.75757576 0.5009555
0.77777778 0.5009675
0.7979798 0.5009595
0.81818182 0.499806
0.83838384 0.500315
0.85858586 0.5003505
0.87878788 0.500356
0.8989899 0.50056
0.91919192 0.500999
0.93939394 0.500606
0.95959596 0.5005505
0.97979798 0.5016185
1 0.500139

