-1 0.4999925
-0.97979798 0.4988065
-0.95959596 0.4992865
-0.93939394 0.499768
-0.91919192 0.5003695
-0.8989899 0.500868
-0.87878788 0.499463
-0.85858586 0.499268
-0.83838384 0.5008965
-0.81818182 0.4998265
-0.7979798 0.4992845
-0.77777778 0.5011665
-0.75757576 0.4994115
-0.73737374 0.4995665
-0.71717172 0.5004145
-0.6969697 0.5000065
-0.67676768 0.4998615
-0.65656566 0.5004385
-0.63636364 0.5000115
-0.61616162 0.5008435
-0.5959596 0.500751
-0.57575758 0.499912
-0.55555556 0.500303
-0.53535354 0.499642
-0.51515152 0.500458
-0.49494949 0.5003275
-0.47474747 0.499641
-0.45454545 0.499615
-0.43434343 0.5009625
-0.41414141 0.500172
-0.39393939 0.5001265
-0.37373737 0.500841
-0.35353535 0.500308
-0.33333333 0.500093
-0.31313131 0.4999305
-0.29292929 0.4999545
-0.27272727 0.5000065
-0.25252525 0.500656
-0.23232323 0.4999655
-0.21212121 0.500132
-0.19191919 0.5002585
-0.17171717 0.5006075
-0.15151515 0.501008
-0.13131313 0.500889
-0.11111111 0.499971
-0.090909091 0.500628
-0.070707071 0.500205
-0.050505051 0.501054
-0.03030303 0.5004055
-0.01010101 0.5005305
0.01010101 0.50062
0.03030303 0.499833
0.050505051 0.499994
0.070707071 0.4998025
0.090909091 0.500423
0.11111111 0.5000275
0.13131313 0.49962
0.15151515 0.500064
0.17171717 0.4995455
0.19191919 0.500244
0.21212121 0.499286
0.23232323 0.500491
0.25252525 0.500535
0.27272727 0.5001135
0.29292929 0.5005305
0.31313131 0.500218
0.33333333 0.5000855
0.35353535 0.5006175
0.37373737 0.4990085
0.39393939 0.500231
0.41414141 0.4994815
0.43434343 0.499332
0.45454545 0.4999815
0.47474747 0.4998165
0.49494949 0.5006885
0.51515152 0.500791
0.53535354 0.4997205
0.55555556 0.500325
0.57575758 0.4999115
0.5959596 0.499603
0.61616162 0.4999535
0.63636364 0.500033
0.65656566 0.4999705
0.67676768 0.4985735
0.6969697 0.49885
0.71717172 0.4996475
0.73737374 0.499799
0.75757576 0.4993465
0.77777778 0.5000775
0.7979798 0.499179
0.81818182 0.499985
0.83838384 0.499387
0.85858586 0.499263
0.87878788 0.500056
0.8989899 0.499123
0.91919192 0.4999525
0.93939394 0.4996005
0.95959596 0.4993045
0.97979798 0.499005
1 0.499048

